@relation bank_market_1-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0

@attribute Class numeric
@attribute Attribute1 numeric
@attribute Attribute2 numeric
@attribute Attribute3 numeric
@attribute Attribute4 numeric
@attribute Attribute5 numeric
@attribute Attribute6 numeric
@attribute Attribute7 numeric
@attribute Attribute8 numeric
@attribute Attribute9 numeric
@attribute Attribute10 numeric
@attribute Attribute11 numeric
@attribute Attribute12 numeric
@attribute Attribute13 numeric
@attribute Attribute14 numeric
@attribute Attribute15 numeric
@attribute Attribute16 numeric
@attribute Attribute17 numeric
@attribute Attribute18 numeric
@attribute Attribute19 numeric
@attribute Attribute20 numeric
@attribute Outlier {no,yes}
@attribute ExtremeValue {no,yes}

@data
0,34,6,1,4,1,2,1,2,9,2,93,1,0,1,2,-3.4,92.649,-30.1,0.714,5017.5,no,yes
0,30,4,2,2,1,1,1,2,9,2,94,1,0,2,2,-3.4,92.649,-30.1,0.714,5017.5,no,yes
1,19,11,2,0,1,2,1,2,9,2,380,1,0,1,2,-3.4,92.649,-30.1,0.714,5017.5,no,yes
1,25,3,2,0,1,2,1,2,9,2,381,1,0,1,2,-3.4,92.649,-30.1,0.714,5017.5,no,yes
0,25,3,1,6,1,2,1,1,9,2,446,8,0,0,0,-3.4,92.649,-30.1,0.714,5017.5,no,no
0,42,7,1,6,1,2,1,2,9,2,104,3,0,1,2,-3.4,92.649,-30.1,0.714,5017.5,no,yes
0,48,6,1,4,1,2,1,2,9,2,69,5,1,2,1,-3.4,92.649,-30.1,0.714,5017.5,no,yes
0,32,6,1,6,1,2,1,2,9,2,77,1,0,0,0,-3.4,92.649,-30.1,0.714,5017.5,no,no
1,72,5,1,2,1,1,1,2,9,2,257,1,0,0,0,-3.4,92.649,-30.1,0.714,5017.5,no,yes
0,27,3,1,2,1,1,1,2,9,2,116,1,1,2,2,-3.4,92.649,-30.1,0.714,5017.5,no,yes
1,77,5,3,1,1,2,1,2,9,2,445,2,0,1,2,-3.4,92.649,-30.1,0.714,5017.5,no,yes
0,34,7,1,6,1,1,1,2,9,2,75,1,0,0,0,-3.4,92.649,-30.1,0.714,5017.5,no,no
0,72,5,1,6,1,1,1,2,9,2,111,1,0,0,0,-3.4,92.649,-30.1,0.714,5017.5,no,no
1,40,6,2,6,1,1,1,2,9,2,105,2,1,1,1,-3.4,92.649,-30.1,0.714,5017.5,no,yes
1,40,6,2,6,1,1,1,2,9,2,984,5,0,0,0,-3.4,92.649,-30.1,0.714,5017.5,yes,yes
0,50,4,1,5,1,2,1,2,9,2,202,1,0,0,0,-3.4,92.649,-30.1,0.714,5017.5,no,no
1,68,5,1,2,1,1,1,2,9,2,1248,2,0,1,2,-3.4,92.649,-30.1,0.714,5017.5,yes,yes
1,34,9,2,6,1,1,2,1,9,3,85,1,0,0,0,-3.4,92.649,-30.1,0.715,5017.5,no,yes
1,47,7,1,5,1,2,1,2,9,3,709,2,0,0,0,-3.4,92.649,-30.1,0.715,5017.5,no,yes
0,31,3,2,6,1,2,1,2,9,3,168,2,0,0,0,-3.4,92.649,-30.1,0.715,5017.5,no,no
0,36,4,1,5,1,2,1,2,9,3,320,1,0,2,2,-3.4,92.649,-30.1,0.715,5017.5,no,yes
1,35,7,1,6,1,2,1,2,9,3,209,1,0,2,2,-3.4,92.649,-30.1,0.715,5017.5,no,yes
0,45,3,3,6,1,2,1,2,9,3,140,3,0,1,2,-3.4,92.649,-30.1,0.715,5017.5,no,yes
0,63,5,1,1,1,2,1,2,9,3,408,3,0,0,0,-3.4,92.649,-30.1,0.715,5017.5,no,no
1,82,5,3,1,1,2,1,2,9,3,134,2,1,1,1,-3.4,92.649,-30.1,0.715,5017.5,no,yes
1,48,7,1,6,1,2,2,2,9,3,747,2,0,0,0,-3.4,92.649,-30.1,0.715,5017.5,no,yes
1,53,3,1,6,1,2,1,2,9,3,409,2,0,0,0,-3.4,92.649,-30.1,0.715,5017.5,no,yes
1,43,3,1,6,1,2,1,1,9,3,135,1,0,0,0,-3.4,92.649,-30.1,0.715,5017.5,no,yes
1,34,1,2,1,1,2,1,2,9,3,393,4,0,0,0,-3.4,92.649,-30.1,0.715,5017.5,no,yes
1,43,3,1,6,1,2,1,2,9,3,255,1,0,0,0,-3.4,92.649,-30.1,0.715,5017.5,no,yes
1,26,3,2,6,1,2,1,2,9,3,309,3,1,1,1,-3.4,92.649,-30.1,0.715,5017.5,no,yes
1,66,5,2,1,1,2,1,2,9,3,525,3,0,0,0,-3.4,92.649,-30.1,0.715,5017.5,no,yes
0,40,8,3,1,1,1,1,2,9,3,108,1,0,0,0,-3.4,92.649,-30.1,0.716,5017.5,no,no
1,83,5,3,1,1,1,1,2,9,3,242,1,1,3,1,-3.4,92.649,-30.1,0.716,5017.5,no,yes
0,32,7,1,6,1,1,1,2,9,3,107,1,0,0,0,-3.4,92.649,-30.1,0.716,5017.5,no,no
0,35,7,1,6,1,1,1,2,9,3,56,1,1,2,1,-3.4,92.649,-30.1,0.716,5017.5,no,yes
0,35,7,1,6,1,1,1,2,9,3,190,3,1,3,2,-3.4,92.649,-30.1,0.716,5017.5,no,yes
0,34,3,3,2,1,1,1,2,9,3,492,2,1,3,1,-3.4,92.649,-30.1,0.716,5017.5,no,yes
0,30,3,2,6,1,2,1,2,9,3,187,2,0,0,0,-3.4,92.649,-30.1,0.716,5017.5,no,no
0,65,5,1,1,1,1,2,2,9,3,141,2,0,0,0,-3.4,92.649,-30.1,0.716,5017.5,no,yes
0,31,3,2,6,1,1,1,2,9,3,166,2,0,0,0,-3.4,92.649,-30.1,0.716,5017.5,no,no
0,83,5,3,1,1,2,2,2,9,3,112,1,0,0,0,-3.4,92.649,-30.1,0.716,5017.5,no,yes
0,55,7,1,6,1,2,1,2,9,3,283,1,0,0,0,-3.4,92.649,-30.1,0.716,5017.5,no,no
1,27,7,2,4,1,2,1,2,9,3,325,1,1,1,1,-3.4,92.649,-30.1,0.716,5017.5,no,yes
1,56,5,1,6,1,2,1,2,9,4,968,2,1,3,1,-3.4,92.649,-30.1,0.716,5017.5,no,yes
0,26,11,2,0,1,2,1,2,9,4,92,2,0,0,0,-3.4,92.649,-30.1,0.716,5017.5,no,no
1,24,11,2,0,1,2,1,2,9,4,285,2,1,3,1,-3.4,92.649,-30.1,0.716,5017.5,no,yes
0,57,5,1,1,1,2,1,2,9,4,295,1,1,2,1,-3.4,92.649,-30.1,0.716,5017.5,no,yes
0,53,0,1,5,1,1,2,2,9,4,242,1,0,1,2,-3.4,92.649,-30.1,0.716,5017.5,no,yes
0,24,3,2,6,1,2,1,2,9,4,84,1,1,3,2,-3.4,92.649,-30.1,0.716,5017.5,no,yes
0,58,9,1,6,1,1,1,2,9,4,106,1,0,0,0,-3.4,92.649,-30.1,0.716,5017.5,no,no
0,58,9,1,6,1,1,1,2,9,4,1092,1,0,0,0,-3.4,92.649,-30.1,0.716,5017.5,yes,no
0,32,3,2,2,1,1,1,2,9,4,421,1,0,0,0,-3.4,92.649,-30.1,0.716,5017.5,no,no
0,94,5,1,5,1,1,1,2,9,4,134,1,0,1,2,-3.4,92.649,-30.1,0.716,5017.5,yes,yes
0,22,11,2,0,1,1,1,2,9,4,87,1,0,0,0,-3.4,92.649,-30.1,0.716,5017.5,no,no
1,31,6,2,6,1,1,1,2,9,4,372,1,0,0,0,-3.4,92.649,-30.1,0.716,5017.5,no,yes
0,78,5,1,4,1,2,1,2,9,4,103,1,0,0,0,-3.4,92.649,-30.1,0.716,5017.5,no,no
0,21,11,2,4,1,1,1,1,9,4,250,1,0,0,0,-3.4,92.649,-30.1,0.716,5017.5,no,no
0,55,7,1,6,1,2,1,2,9,4,99,1,0,1,2,-3.4,92.649,-30.1,0.716,5017.5,no,yes
1,57,3,1,6,1,1,1,2,9,4,182,1,1,2,1,-3.4,92.649,-30.1,0.716,5017.5,no,yes
1,61,5,1,1,1,2,1,2,9,4,234,1,0,0,0,-3.4,92.649,-30.1,0.716,5017.5,no,yes
1,58,5,1,1,1,2,1,2,9,4,487,1,0,2,2,-3.4,92.649,-30.1,0.716,5017.5,no,yes
1,56,5,1,6,1,1,1,2,9,4,232,1,1,1,1,-3.4,92.649,-30.1,0.716,5017.5,no,yes
1,48,7,3,6,1,2,1,2,9,4,208,1,1,1,1,-3.4,92.649,-30.1,0.716,5017.5,no,yes
0,28,3,2,6,1,2,1,2,9,4,170,1,0,0,0,-3.4,92.649,-30.1,0.716,5017.5,no,no
0,55,10,1,6,1,2,1,2,9,4,87,1,0,0,0,-3.4,92.649,-30.1,0.716,5017.5,no,no
1,56,1,3,1,1,2,1,2,9,4,414,1,0,1,2,-3.4,92.649,-30.1,0.716,5017.5,no,yes
1,28,6,2,4,1,2,1,2,9,4,296,1,0,1,2,-3.4,92.649,-30.1,0.716,5017.5,no,yes
0,86,5,3,1,1,2,1,2,9,4,237,1,0,1,2,-3.4,92.649,-30.1,0.716,5017.5,no,yes
1,27,6,2,6,1,1,2,2,9,4,342,1,0,0,0,-3.4,92.649,-30.1,0.716,5017.5,no,yes
1,28,6,2,4,1,2,1,2,9,4,238,2,1,1,1,-3.4,92.649,-30.1,0.716,5017.5,no,yes
1,25,6,2,4,1,2,1,2,9,4,541,1,0,0,0,-3.4,92.649,-30.1,0.716,5017.5,no,yes
0,65,3,3,6,1,1,1,2,9,6,142,2,0,0,0,-3.4,92.649,-30.1,0.718,5017.5,no,no
0,32,7,2,6,1,2,2,2,9,6,92,2,0,1,2,-3.4,92.649,-30.1,0.718,5017.5,no,yes
1,78,5,1,4,1,1,1,2,9,6,319,2,0,1,2,-3.4,92.649,-30.1,0.718,5017.5,no,yes
0,72,5,1,5,0,2,1,2,9,6,96,2,0,0,0,-3.4,92.649,-30.1,0.718,5017.5,no,yes
0,77,5,3,1,1,1,1,2,9,6,90,2,0,0,0,-3.4,92.649,-30.1,0.718,5017.5,no,no
0,67,5,1,1,1,1,1,1,9,6,341,4,0,1,2,-3.4,92.649,-30.1,0.718,5017.5,no,yes
1,73,5,1,6,1,1,1,2,9,6,160,1,0,0,0,-3.4,92.649,-30.1,0.718,5017.5,no,yes
0,31,4,1,3,1,2,1,2,9,6,65,3,0,0,0,-3.4,92.649,-30.1,0.718,5017.5,no,no
0,38,3,1,6,1,2,1,2,9,2,110,3,1,1,1,-3.4,92.649,-30.1,0.719,5017.5,no,yes
1,44,3,3,2,1,2,1,1,9,2,1628,2,1,1,1,-3.4,92.649,-30.1,0.719,5017.5,no,yes
0,38,3,1,6,1,1,2,1,9,2,337,3,0,0,0,-3.4,92.649,-30.1,0.719,5017.5,no,yes
0,38,3,1,6,1,2,1,2,9,2,210,3,0,0,0,-3.4,92.649,-30.1,0.719,5017.5,no,no
0,62,4,1,1,1,2,1,2,9,2,152,1,1,1,1,-3.4,92.649,-30.1,0.719,5017.5,no,yes
0,81,1,3,1,1,2,1,2,9,2,151,6,0,0,0,-3.4,92.649,-30.1,0.719,5017.5,no,no
0,62,4,1,1,1,1,1,2,9,2,123,1,0,1,2,-3.4,92.649,-30.1,0.719,5017.5,no,yes
0,62,4,1,1,1,2,2,2,9,2,152,1,0,0,0,-3.4,92.649,-30.1,0.719,5017.5,no,yes
0,31,4,1,3,1,2,1,2,9,2,107,1,0,2,2,-3.4,92.649,-30.1,0.719,5017.5,no,yes
0,62,4,1,1,1,2,2,2,9,2,113,1,0,1,2,-3.4,92.649,-30.1,0.719,5017.5,no,yes
1,60,3,1,0,0,2,1,2,10,4,357,1,0,0,0,-3,92.713,-33,0.721,5023.5,no,yes
1,38,6,1,6,1,2,2,2,10,4,310,1,0,0,0,-3,92.713,-33,0.721,5023.5,no,yes
0,76,5,1,6,1,2,1,2,10,4,258,1,0,0,0,-3,92.713,-33,0.721,5023.5,no,no
1,54,8,1,2,1,2,1,2,10,4,346,1,0,0,0,-3,92.713,-33,0.721,5023.5,no,yes
1,38,6,1,6,1,1,1,2,10,4,415,1,0,2,2,-3,92.713,-33,0.721,5023.5,no,yes
0,42,4,1,5,1,2,1,2,10,4,187,2,0,0,0,-3,92.713,-33,0.721,5023.5,no,no
1,30,6,1,6,1,2,1,2,10,5,244,2,1,1,1,-3,92.713,-33,0.72,5023.5,no,yes
1,55,6,1,2,1,2,1,2,10,5,284,1,0,1,2,-3,92.713,-33,0.72,5023.5,no,yes
1,58,0,1,5,1,2,1,2,10,5,154,1,0,1,2,-3,92.713,-33,0.72,5023.5,no,yes
1,83,5,1,2,1,1,1,2,10,5,155,1,1,3,1,-3,92.713,-33,0.72,5023.5,no,yes
0,83,5,1,2,1,2,1,2,10,5,96,1,0,0,0,-3,92.713,-33,0.72,5023.5,no,no
0,64,3,1,6,1,1,2,2,10,5,1804,3,0,0,0,-3,92.713,-33,0.72,5023.5,no,yes
1,60,5,1,2,1,1,1,2,10,5,472,1,0,0,0,-3,92.713,-33,0.72,5023.5,no,yes
0,64,7,3,6,1,1,2,2,10,5,421,1,0,1,2,-3,92.713,-33,0.72,5023.5,no,yes
0,40,4,1,4,1,1,1,1,10,5,237,1,0,0,0,-3,92.713,-33,0.72,5023.5,no,no
0,53,3,1,6,1,1,1,2,10,5,110,1,1,1,1,-3,92.713,-33,0.72,5023.5,no,yes
1,48,3,1,2,0,1,2,2,10,5,274,1,1,1,1,-3,92.713,-33,0.72,5023.5,no,yes
1,50,3,2,2,1,2,1,1,10,6,705,2,0,0,0,-3,92.713,-33,0.718,5023.5,no,yes
1,60,5,1,6,1,1,1,2,10,6,439,3,1,2,1,-3,92.713,-33,0.718,5023.5,no,yes
0,23,11,2,6,1,2,1,2,10,6,127,2,1,2,1,-3,92.713,-33,0.718,5023.5,no,yes
0,48,7,1,6,1,2,1,2,10,6,377,5,0,1,2,-3,92.713,-33,0.718,5023.5,no,yes
0,25,3,2,6,1,1,1,2,10,6,78,2,0,0,0,-3,92.713,-33,0.718,5023.5,no,no
0,60,5,1,6,1,2,1,2,10,6,55,2,0,0,0,-3,92.713,-33,0.718,5023.5,no,no
1,46,3,1,6,1,0,0,2,10,6,696,10,0,0,0,-3,92.713,-33,0.718,5023.5,yes,yes
0,25,3,2,6,1,1,1,2,10,6,1139,2,1,1,1,-3,92.713,-33,0.718,5023.5,yes,yes
0,55,3,1,2,1,1,1,2,10,6,254,2,0,0,0,-3,92.713,-33,0.718,5023.5,no,no
0,80,5,3,1,1,1,2,2,10,6,720,5,0,1,2,-3,92.713,-33,0.718,5023.5,no,yes
0,48,3,1,6,1,1,1,2,10,2,85,2,0,0,0,-3,92.713,-33,0.717,5023.5,no,no
0,30,11,2,0,1,1,1,2,10,2,69,1,0,1,2,-3,92.713,-33,0.717,5023.5,no,yes
1,50,6,1,2,1,2,1,2,10,2,229,1,0,1,2,-3,92.713,-33,0.717,5023.5,no,yes
0,49,1,2,6,1,1,2,2,10,2,334,3,0,0,0,-3,92.713,-33,0.717,5023.5,no,yes
1,36,3,2,2,1,0,0,2,10,2,480,1,0,1,2,-3,92.713,-33,0.717,5023.5,no,yes
1,54,4,1,2,1,1,1,2,10,2,344,1,0,0,0,-3,92.713,-33,0.717,5023.5,no,yes
0,36,6,2,4,1,1,1,2,10,2,371,1,0,0,0,-3,92.713,-33,0.717,5023.5,no,no
0,54,6,3,6,1,0,0,2,10,2,164,1,0,0,0,-3,92.713,-33,0.717,5023.5,no,yes
1,43,3,1,2,1,1,2,2,10,2,415,2,1,2,2,-3,92.713,-33,0.717,5023.5,no,yes
0,36,3,2,2,1,2,1,1,10,2,358,6,0,0,0,-3,92.713,-33,0.717,5023.5,no,no
0,47,3,1,6,1,1,1,1,10,2,91,2,0,0,0,-3,92.713,-33,0.717,5023.5,no,no
1,49,1,2,6,1,2,1,2,10,2,583,2,1,1,1,-3,92.713,-33,0.717,5023.5,no,yes
0,47,3,1,6,1,2,2,2,10,2,67,5,0,0,0,-3,92.713,-33,0.717,5023.5,no,yes
0,48,3,1,6,1,2,1,2,10,2,347,4,1,2,1,-3,92.713,-33,0.717,5023.5,no,yes
1,50,6,1,2,1,1,1,2,10,2,620,3,0,0,0,-3,92.713,-33,0.717,5023.5,no,yes
1,38,6,2,6,1,2,1,2,10,2,329,2,0,0,0,-3,92.713,-33,0.717,5023.5,no,yes
0,73,5,1,1,1,1,1,2,10,2,245,5,0,0,0,-3,92.713,-33,0.717,5023.5,no,no
0,38,8,2,2,1,2,1,2,10,2,1002,3,1,1,1,-3,92.713,-33,0.717,5023.5,yes,yes
1,54,3,3,6,1,1,1,2,10,4,288,7,1,2,1,-3,92.713,-33,0.715,5023.5,no,yes
1,42,2,1,6,1,1,1,2,10,4,179,1,1,1,1,-3,92.713,-33,0.715,5023.5,no,yes
0,29,11,2,2,1,1,1,2,10,4,390,1,0,0,0,-3,92.713,-33,0.715,5023.5,no,no
0,64,5,1,1,1,0,0,1,10,4,137,8,0,0,0,-3,92.713,-33,0.715,5023.5,no,yes
0,56,7,1,4,1,1,1,2,10,4,124,1,0,0,0,-3,92.713,-33,0.715,5023.5,no,no
1,30,11,2,0,1,1,1,2,10,4,343,1,1,2,1,-3,92.713,-33,0.715,5023.5,no,yes
1,31,9,2,6,1,1,1,2,10,4,854,1,0,0,0,-3,92.713,-33,0.715,5023.5,no,yes
1,32,3,1,2,1,2,2,2,10,4,479,2,0,0,0,-3,92.713,-33,0.715,5023.5,no,yes
1,86,5,1,4,1,1,1,1,10,4,343,2,0,0,0,-3,92.713,-33,0.715,5023.5,no,yes
1,41,9,1,6,1,0,0,1,10,4,595,1,0,0,0,-3,92.713,-33,0.715,5023.5,no,yes
1,26,3,2,6,1,2,1,1,10,4,395,1,0,0,0,-3,92.713,-33,0.715,5023.5,no,yes
1,65,7,1,0,1,1,1,2,10,4,456,2,1,1,1,-3,92.713,-33,0.715,5023.5,no,yes
0,32,11,1,2,1,2,1,1,10,4,87,5,0,0,0,-3,92.713,-33,0.715,5023.5,no,no
0,32,11,1,2,1,2,1,1,10,4,135,3,0,1,2,-3,92.713,-33,0.715,5023.5,no,yes
0,70,5,3,5,1,1,1,1,10,4,220,2,0,0,0,-3,92.713,-33,0.715,5023.5,no,no
1,65,7,1,0,1,2,1,1,10,4,207,3,0,1,2,-3,92.713,-33,0.715,5023.5,no,yes
1,37,7,1,0,1,1,1,2,10,4,149,3,0,0,0,-3,92.713,-33,0.715,5023.5,no,yes
1,64,1,1,1,1,2,2,2,10,5,336,5,0,0,0,-3,92.713,-33,0.714,5023.5,no,yes
1,56,5,1,1,1,1,1,2,10,5,429,1,0,0,0,-3,92.713,-33,0.714,5023.5,no,yes
0,51,8,3,2,1,1,1,2,10,5,112,2,0,0,0,-3,92.713,-33,0.714,5023.5,no,no
1,55,3,1,4,1,2,1,2,10,5,798,1,1,2,1,-3,92.713,-33,0.714,5023.5,no,yes
1,29,8,1,1,1,1,1,1,10,5,805,1,0,0,0,-3,92.713,-33,0.714,5023.5,no,yes
0,71,5,1,0,1,2,2,2,10,5,182,1,0,1,2,-3,92.713,-33,0.714,5023.5,no,yes
1,64,1,1,1,1,1,1,2,10,5,422,1,1,2,1,-3,92.713,-33,0.714,5023.5,no,yes
0,64,1,1,1,1,1,1,1,10,5,208,1,0,0,0,-3,92.713,-33,0.714,5023.5,no,no
1,64,1,1,1,1,1,1,2,10,5,232,1,0,0,0,-3,92.713,-33,0.714,5023.5,no,yes
0,64,1,1,1,1,1,2,2,10,5,501,1,1,1,1,-3,92.713,-33,0.714,5023.5,no,yes
1,56,5,1,1,1,1,1,2,10,5,582,4,0,0,0,-3,92.713,-33,0.714,5023.5,no,yes
1,62,1,1,4,1,2,1,2,10,6,141,2,0,0,0,-3,92.713,-33,0.714,5023.5,no,yes
1,81,5,3,1,1,2,1,2,10,6,166,3,0,0,0,-3,92.713,-33,0.714,5023.5,no,yes
0,61,3,1,6,1,1,1,2,10,2,263,1,0,1,2,-3,92.713,-33,0.715,5023.5,no,yes
0,57,3,2,2,1,1,1,2,10,2,388,1,1,2,1,-3,92.713,-33,0.715,5023.5,no,yes
0,54,6,3,4,1,2,1,2,10,2,352,1,1,1,1,-3,92.713,-33,0.715,5023.5,no,yes
0,18,11,2,5,1,2,1,2,10,2,269,1,0,1,2,-3,92.713,-33,0.715,5023.5,no,yes
0,48,6,1,4,1,2,2,2,10,2,122,3,0,0,0,-3,92.713,-33,0.715,5023.5,no,yes
0,74,5,3,2,1,2,2,1,10,2,88,6,0,0,0,-3,92.713,-33,0.715,5023.5,no,yes
0,18,11,2,5,1,2,1,2,10,2,446,2,0,0,0,-3,92.713,-33,0.715,5023.5,no,no
1,63,6,1,0,1,2,1,2,10,2,510,2,0,1,2,-3,92.713,-33,0.715,5023.5,no,yes
1,85,5,3,1,0,2,1,2,10,2,321,3,1,1,1,-3,92.713,-33,0.715,5023.5,no,yes
1,84,5,1,2,1,1,1,2,10,3,351,1,0,0,0,-3,92.713,-33,0.715,5023.5,no,yes
0,85,5,3,1,0,2,1,1,10,3,150,1,0,0,0,-3,92.713,-33,0.715,5023.5,no,yes
1,59,5,1,4,1,1,1,1,10,3,476,1,0,1,2,-3,92.713,-33,0.715,5023.5,no,yes
1,46,3,2,6,1,2,2,2,10,3,324,2,0,0,0,-3,92.713,-33,0.715,5023.5,no,yes
1,56,4,1,1,0,2,1,2,10,3,280,3,1,1,1,-3,92.713,-33,0.715,5023.5,no,yes
0,43,3,1,2,1,2,1,2,10,3,72,4,1,1,1,-3,92.713,-33,0.715,5023.5,no,yes
1,55,2,1,5,1,2,1,2,10,4,314,1,1,1,1,-3,92.713,-33,0.715,5023.5,no,yes
0,70,5,1,1,1,2,1,2,10,4,325,1,0,2,2,-3,92.713,-33,0.715,5023.5,no,yes
0,56,3,3,0,1,1,1,2,10,4,205,1,0,0,0,-3,92.713,-33,0.715,5023.5,no,no
1,64,5,1,2,1,2,1,2,10,4,354,1,0,0,0,-3,92.713,-33,0.715,5023.5,no,yes
1,70,5,1,1,1,1,1,2,10,4,546,2,0,0,0,-3,92.713,-33,0.715,5023.5,no,yes
0,47,1,1,5,1,2,1,2,10,5,155,1,0,1,2,-3,92.713,-33,0.712,5023.5,no,yes
0,68,7,1,5,1,2,1,2,10,5,97,1,0,2,2,-3,92.713,-33,0.712,5023.5,no,yes
0,76,5,1,6,1,1,1,2,10,5,103,1,0,1,2,-3,92.713,-33,0.712,5023.5,no,yes
0,68,6,1,0,1,1,1,2,10,5,141,4,0,0,0,-3,92.713,-33,0.712,5023.5,no,no
1,18,11,2,5,1,1,1,2,10,5,412,2,0,0,0,-3,92.713,-33,0.712,5023.5,no,yes
1,76,5,1,6,1,2,2,2,10,5,330,2,1,2,1,-3,92.713,-33,0.712,5023.5,no,yes
0,19,11,2,2,1,2,1,2,10,5,110,2,0,3,2,-3,92.713,-33,0.712,5023.5,no,yes
1,24,11,2,2,1,2,1,2,10,5,726,3,0,0,0,-3,92.713,-33,0.712,5023.5,no,yes
1,76,5,1,6,1,1,2,2,10,5,324,3,1,2,1,-3,92.713,-33,0.712,5023.5,no,yes
0,76,5,1,6,1,0,0,2,10,5,184,6,0,1,2,-3,92.713,-33,0.712,5023.5,no,yes
1,38,8,2,2,1,2,1,2,10,6,170,4,1,1,1,-3,92.713,-33,0.71,5023.5,no,yes
0,28,3,2,6,1,2,2,2,10,6,454,6,0,1,2,-3,92.713,-33,0.71,5023.5,no,yes
1,21,11,2,6,1,2,1,2,10,6,379,3,1,1,1,-3,92.713,-33,0.71,5023.5,no,yes
1,52,6,1,2,1,1,1,2,10,6,406,1,0,1,2,-3,92.713,-33,0.71,5023.5,no,yes
0,23,4,2,2,1,2,1,2,10,6,248,6,0,0,0,-3,92.713,-33,0.71,5023.5,no,no
0,30,9,2,6,1,2,2,2,10,6,127,2,1,1,1,-3,92.713,-33,0.71,5023.5,no,yes
1,55,10,3,5,1,1,1,2,10,6,415,7,0,0,0,-3,92.713,-33,0.71,5023.5,no,yes
0,36,3,1,6,1,2,1,1,10,6,52,4,0,0,0,-3,92.713,-33,0.71,5023.5,no,no
0,42,3,1,6,1,1,1,1,10,6,104,5,1,1,1,-3,92.713,-33,0.71,5023.5,no,yes
0,29,3,1,6,1,2,1,2,10,2,116,2,0,1,2,-3,92.713,-33,0.709,5023.5,no,yes
0,26,11,2,6,1,1,1,1,10,2,796,1,0,0,0,-3,92.713,-33,0.709,5023.5,no,no
1,43,7,1,0,1,2,1,1,10,2,2062,2,1,1,1,-3,92.713,-33,0.709,5023.5,no,yes
0,29,3,1,6,1,1,1,2,10,2,77,3,0,1,2,-3,92.713,-33,0.709,5023.5,no,yes
1,29,6,2,6,1,2,1,2,10,2,264,2,0,0,0,-3,92.713,-33,0.709,5023.5,no,yes
0,28,8,2,2,1,2,1,2,10,2,94,3,1,3,1,-3,92.713,-33,0.709,5023.5,no,yes
1,31,3,1,4,1,1,2,2,10,2,367,2,0,1,2,-3,92.713,-33,0.709,5023.5,no,yes
1,51,6,1,4,1,1,2,2,10,2,267,2,0,0,0,-3,92.713,-33,0.709,5023.5,no,yes
1,23,11,2,5,1,2,1,2,10,3,321,2,0,0,0,-3,92.713,-33,0.708,5023.5,no,yes
0,27,11,2,2,1,2,1,2,10,3,396,1,0,0,0,-3,92.713,-33,0.708,5023.5,no,no
1,23,11,2,5,1,2,1,2,10,3,256,2,0,0,0,-3,92.713,-33,0.708,5023.5,no,yes
1,50,3,1,6,1,2,1,2,10,3,410,3,0,0,0,-3,92.713,-33,0.708,5023.5,no,yes
1,27,6,2,6,1,2,1,2,10,3,305,3,1,1,1,-3,92.713,-33,0.708,5023.5,no,yes
0,23,11,2,5,1,2,1,2,10,3,158,2,0,0,0,-3,92.713,-33,0.708,5023.5,no,no
1,62,5,1,6,1,2,1,2,10,4,282,1,1,1,1,-3,92.713,-33,0.706,5023.5,no,yes
0,28,11,2,0,1,2,1,2,10,4,102,2,0,0,0,-3,92.713,-33,0.706,5023.5,no,no
1,57,3,1,0,1,2,1,2,10,4,391,2,0,0,0,-3,92.713,-33,0.706,5023.5,no,yes
1,41,3,1,6,1,2,1,2,10,5,422,2,0,0,0,-3,92.713,-33,0.707,5023.5,no,yes
0,35,4,1,5,1,1,2,2,10,5,520,3,0,2,2,-3,92.713,-33,0.707,5023.5,no,yes
1,41,3,1,6,1,1,1,2,10,5,213,1,0,0,0,-3,92.713,-33,0.707,5023.5,no,yes
1,41,3,1,6,1,2,1,2,10,5,500,1,0,0,0,-3,92.713,-33,0.707,5023.5,no,yes
0,76,5,3,4,1,2,1,2,10,5,956,1,0,0,0,-3,92.713,-33,0.707,5023.5,no,no
0,35,4,1,5,1,2,1,2,10,5,105,1,1,3,1,-3,92.713,-33,0.707,5023.5,no,yes
1,45,3,1,6,1,1,1,2,10,5,150,2,1,1,1,-3,92.713,-33,0.707,5023.5,no,yes
0,35,8,1,4,1,2,2,2,10,5,62,3,0,1,2,-3,92.713,-33,0.707,5023.5,no,yes
0,41,3,2,6,1,2,2,1,10,5,273,1,0,1,2,-3,92.713,-33,0.707,5023.5,no,yes
1,46,6,1,4,1,2,1,1,10,2,679,1,0,0,0,-3,92.713,-33,0.706,5023.5,no,yes
1,22,6,2,4,1,2,1,2,10,2,1141,1,0,0,0,-3,92.713,-33,0.706,5023.5,yes,yes
0,63,5,1,4,1,1,1,2,10,2,83,4,0,0,0,-3,92.713,-33,0.706,5023.5,no,no
0,59,9,1,6,1,1,1,2,10,2,193,1,0,1,2,-3,92.713,-33,0.706,5023.5,no,yes
0,53,3,1,6,1,2,2,2,10,2,433,1,0,0,0,-3,92.713,-33,0.706,5023.5,no,yes
1,37,3,1,6,1,1,2,2,10,2,206,2,1,1,1,-3,92.713,-33,0.706,5023.5,no,yes
1,35,8,1,4,1,2,1,2,10,2,315,1,1,1,1,-3,92.713,-33,0.706,5023.5,no,yes
